IOL_6B_GBIN7,R,GBIN,3,B3
IOL_7A_GBIN6,R,GBIN,3,B2
CDONE_IOB_35_GBIN5,R,CONFIG,2,D3
CRESET_B,L,CONFIG,2,D2
IOB_44_SDO,R,SPI,SPI,C3
IOB_45_SDI,R,SPI,SPI,C2
IOB_46_SCK,R,SPI,SPI,C1
IOB_47_SS,R,SPI,SPI,D1
HCIOT_0_GBIN_0_1,L,HCPIO,0,A2
HCIOT_1,L,HCPIO,0,A4
HCIOT_2,L,HCPIO,0,B1
GND,L,GND,GND,B4
GND,L,GND,GND,D4
VCC,L,VCC,VCC,C4
VCCIO_0,L,VCCIO,VCCIO,A3
VCCIO_1_2_3_SPI_2V5,L,VCCIO,VCCIO,A1
